WKT,id,b_travel_time,travel_time
"POLYGON ((-113.957649183176 51.18048149978,-113.956409281672 51.181829472806,-113.953931949889 51.1818285236178,-113.952694664158 51.1804796014944,-113.95393463773 51.1791316675395,-113.956411824973 51.1791326166368,-113.957649183176 51.18048149978))",13398,172,140
"POLYGON ((-113.957651654016 51.1777846429421,-113.956411824973 51.1791326166368,-113.95393463773 51.1791316675395,-113.952697424055 51.1777827448383,-113.953937325155 51.1764348102108,-113.956414367881 51.1764357592173,-113.957651654016 51.1777846429421))",13399,172,142
"POLYGON ((-113.957646711954 51.1831783553676,-113.956406737977 51.1845263277249,-113.953929261632 51.1845253784458,-113.952691903833 51.1831764569003,-113.953931949889 51.1818285236178,-113.956409281672 51.181829472806,-113.957646711954 51.1831783553676))",13397,170,132
"POLYGON ((-113.957708378107 51.1157565905327,-113.956470212575 51.1171045796098,-113.953996343592 51.1171036325999,-113.952760784154 51.1157546966035,-113.953999021487 51.1144067465069,-113.956472746465 51.1144076934262,-113.957708378107 51.1157565905327))",13422,84,51
"POLYGON ((-113.957710839804 51.1130597036802,-113.956472746465 51.1144076934262,-113.953999021487 51.1144067465069,-113.952763533839 51.1130578099323,-113.954001698968 51.1117098591629,-113.956475279963 51.1117108059916,-113.957710839804 51.1130597036802))",13423,84,55
"POLYGON ((-113.957703453573 51.121150360485,-113.956465143622 51.1224983482243,-113.953990986563 51.1224974010331,-113.95275528351 51.1211484661933,-113.953993665284 51.1198005174419,-113.956467678294 51.1198014645425,-113.957703453573 51.121150360485))",13420,87,52
"POLYGON ((-113.95770591603 51.1184534761343,-113.956467678294 51.1198014645425,-113.953993665284 51.1198005174419,-113.952758034044 51.1184515820238,-113.953996343592 51.1171036325999,-113.956470212575 51.1171045796098,-113.95770591603 51.1184534761343))",13421,86,49
"POLYGON ((-113.957698527517 51.1265441254339,-113.956460073104 51.1278921118355,-113.953985627878 51.1278911644629,-113.952749781168 51.1265422307795,-113.953988307427 51.1251942833735,-113.956462608559 51.1251952306553,-113.957698527517 51.1265441254339))",13418,95,47
"POLYGON ((-113.957700990735 51.1238472435848,-113.956462608559 51.1251952306553,-113.953988307427 51.1251942833735,-113.952752532552 51.1238453491118,-113.953990986563 51.1224974010331,-113.956465143622 51.1224983482243,-113.957700990735 51.1238472435848))",13419,90,48
"POLYGON ((-113.95769359994 51.1319378853795,-113.956455001019 51.1332858704434,-113.953980267539 51.1332849228895,-113.952744277126 51.1319359903624,-113.953982947916 51.1305880443016,-113.956457537257 51.1305889917648,-113.95769359994 51.1319378853795))",13416,96,54
"POLYGON ((-113.957696063919 51.1292410060321,-113.956457537257 51.1305889917648,-113.953982947916 51.1305880443016,-113.95274702936 51.1292391111963,-113.953985627878 51.1278911644629,-113.956460073104 51.1278921118355,-113.957696063919 51.1292410060321))",13417,95,53
"POLYGON ((-113.957688670841 51.1373316403222,-113.956449927367 51.1386796240484,-113.953974905544 51.138678676313,-113.952738771384 51.1373297449422,-113.953977586748 51.1359818002266,-113.956452464389 51.1359827478712,-113.957688670841 51.1373316403222))",13414,97,63
"POLYGON ((-113.957691135581 51.1346347634762,-113.956452464389 51.1359827478712,-113.953977586748 51.1359818002266,-113.952741524468 51.1346328682777,-113.953980267539 51.1332849228895,-113.956455001019 51.1332858704434,-113.957691135581 51.1346347634762))",13415,94,58
"POLYGON ((-113.957683740219 51.142725390262,-113.956444852148 51.1440733726506,-113.953969541892 51.1440724247338,-113.952733263942 51.1427234945191,-113.953972223925 51.1413755511488,-113.956447389954 51.1413764989748,-113.957683740219 51.142725390262))",13412,109,81
"POLYGON ((-113.95768620572 51.1400285159174,-113.956447389954 51.1413764989748,-113.953972223925 51.1413755511488,-113.952736017876 51.140026620356,-113.953974905544 51.138678676313,-113.956449927367 51.1386796240484,-113.95768620572 51.1400285159174))",13413,107,73
"POLYGON ((-113.957678808074 51.1481191351992,-113.956439775361 51.1494671162502,-113.953964176583 51.1494661681519,-113.952727754797 51.1481172390934,-113.953966859444 51.1467692970681,-113.956442313951 51.1467702450757,-113.957678808074 51.1481191351992))",13410,110,75
"POLYGON ((-113.957681274337 51.1454222633559,-113.956442313951 51.1467702450757,-113.953966859444 51.1467692970681,-113.952730509582 51.1454203674316,-113.953969541892 51.1440724247338,-113.956444852148 51.1440733726506,-113.957681274337 51.1454222633559))",13411,110,82
"POLYGON ((-113.957673874405 51.1535128751341,-113.956434697005 51.1548608548475,-113.953958809616 51.1548599065676,-113.95272224395 51.1535109786652,-113.953961493306 51.152163037985,-113.956437236379 51.1521639861741,-113.957673874405 51.1535128751341))",13408,119,70
"POLYGON ((-113.95767634143 51.1508160057919,-113.956437236379 51.1521639861741,-113.953961493306 51.152163037985,-113.952724999586 51.1508141095046,-113.953964176583 51.1494661681519,-113.956439775361 51.1494671162502,-113.95767634143 51.1508160057919))",13409,112,71
"POLYGON ((-113.957747719705 51.0726062507652,-113.956510707916 51.0739542505456,-113.954039140348 51.0739533049845,-113.952804728225 51.0726043597335,-113.954041811638 51.0712563988733,-113.956513235557 51.0712573443439,-113.957747719705 51.0726062507652))",13438,64,53
"POLYGON ((-113.957750175331 51.0699093438945,-113.956513235557 51.0712573443439,-113.954041811638 51.0712563988733,-113.952807471129 51.0699074530438,-113.954044482517 51.0685594915108,-113.956515762808 51.0685604368909,-113.957750175331 51.0699093438945))",13439,63,52
"POLYGON ((-113.957742807315 51.0780000607525,-113.956505651465 51.0793480591949,-113.95403379653 51.0793471134529,-113.952799241148 51.077998169359,-113.954036468645 51.0766502098444,-113.956508179885 51.0766511554959,-113.957742807315 51.0780000607525))",13436,64,52
"POLYGON ((-113.9577452637 51.0753031563845,-113.956508179885 51.0766511554959,-113.954036468645 51.0766502098444,-113.952801984898 51.0753012651719,-113.954039140348 51.0739533049845,-113.956510707916 51.0739542505456,-113.9577452637 51.0753031563845))",13437,63,50
"POLYGON ((-113.95773789341 51.0833938657348,-113.956500593453 51.0847418628392,-113.954028451063 51.0847409169162,-113.952793752377 51.0833919739793,-113.954031124003 51.0820440158102,-113.956503122654 51.0820449616427,-113.95773789341 51.0833938657348))",13434,66,50
"POLYGON ((-113.957740350552 51.0806969638693,-113.956503122654 51.0820449616427,-113.954031124003 51.0820440158102,-113.952796496974 51.0806950722948,-113.95403379653 51.0793471134529,-113.956505651465 51.0793480591949,-113.957740350552 51.0806969638693))",13435,66,52
"POLYGON ((-113.957732977988 51.0887876657122,-113.95649553388 51.0901356614786,-113.954023103947 51.0901347153745,-113.952788261912 51.0887857735946,-113.954025777711 51.0874378167709,-113.956498063861 51.0874387627845,-113.957732977988 51.0887876657122))",13432,68,51
"POLYGON ((-113.957735435888 51.0860907663491,-113.956498063861 51.0874387627845,-113.954025777711 51.0874378167709,-113.952791007356 51.0860888744125,-113.954028451063 51.0847409169162,-113.956500593453 51.0847418628392,-113.957735435888 51.0860907663491))",13433,68,47
"POLYGON ((-113.957728061049 51.0941814606848,-113.956490472745 51.0955294551133,-113.954017755179 51.0955285088282,-113.952782769753 51.0941795682051,-113.954020429769 51.0928316127269,-113.956493003507 51.0928325589215,-113.957728061049 51.0941814606848))",13430,71,51
"POLYGON ((-113.957730519708 51.0914845638241,-113.956493003507 51.0928325589215,-113.954020429769 51.0928316127269,-113.952785516044 51.0914826715254,-113.954023103947 51.0901347153745,-113.95649553388 51.0901356614786,-113.957730519708 51.0914845638241))",13431,70,47
"POLYGON ((-113.957723142592 51.099575250653,-113.956485410048 51.1009232437436,-113.954012404761 51.1009222972773,-113.952777275898 51.099573357811,-113.954015080177 51.0982254036783,-113.956487941591 51.098226350054,-113.957723142592 51.099575250653))",13428,80,49
"POLYGON ((-113.95772560201 51.0968783562944,-113.956487941591 51.098226350054,-113.954015080177 51.0982254036783,-113.952780023037 51.0968764636336,-113.954017755179 51.0955285088282,-113.956490472745 51.0955294551133,-113.95772560201 51.0968783562944))",13429,76,53
"POLYGON ((-113.957718222616 51.1049690356169,-113.956480345787 51.1063170273696,-113.954007052691 51.1063160807222,-113.952771780347 51.1049671424126,-113.954009728932 51.1036191896253,-113.956482878113 51.1036201361821,-113.957718222616 51.1049690356169))",13426,80,54
"POLYGON ((-113.957720682794 51.1022721437605,-113.956482878113 51.1036201361821,-113.954009728932 51.1036191896253,-113.952774528334 51.1022702507373,-113.954012404761 51.1009222972773,-113.956485410048 51.1009232437436,-113.957720682794 51.1022721437605))",13427,78,50
"POLYGON ((-113.957713301121 51.1103628155767,-113.956475279963 51.1117108059916,-113.954001698968 51.1117098591629,-113.952766283099 51.11036092201,-113.954004376036 51.1090129705681,-113.956477813071 51.1090139173061,-113.957713301121 51.1103628155767))",13424,82,54
"POLYGON ((-113.957715762059 51.1076659262223,-113.956477813071 51.1090139173061,-113.954004376036 51.1090129705681,-113.952769031935 51.1076640328368,-113.954007052691 51.1063160807222,-113.956480345787 51.1063170273696,-113.957715762059 51.1076659262223))",13425,81,51
"POLYGON ((-113.961511980174 51.0038360126018,-113.960276908512 51.0051840686002,-113.957808996912 51.0051832035312,-113.956576300069 51.0038342825465,-113.957811443092 51.0024862653688,-113.960279211606 51.0024871303551,-113.961511980174 51.0038360126018))",13326,67,55
"POLYGON ((-113.961514211553 51.0011390736912,-113.960279211606 51.0024871303551,-113.957811443092 51.0024862653688,-113.956578817599 51.0011373438013,-113.957813888896 50.9997893259544,-113.960281514345 50.999790190858,-113.961514211553 51.0011390736912))",13327,68,57
"POLYGON ((-113.961507516385 51.0092298866671,-113.960272301259 51.0105779413346,-113.957804103421 51.0105770761001,-113.956571263847 51.0092281562809,-113.957806550355 51.0078801404416,-113.960274605063 51.0078810055934,-113.961507516385 51.0092298866671))",13324,61,53
"POLYGON ((-113.961509748452 51.0065329502604,-113.960274605063 51.0078810055934,-113.957806550355 51.0078801404416,-113.956573782152 51.0065312200397,-113.957808996912 51.0051832035312,-113.960276908512 51.0051840686002,-113.961509748452 51.0065329502604))",13325,65,53
"POLYGON ((-113.96150305122 51.0146237557247,-113.960267692586 51.0159718090613,-113.957799208421 51.0159709436613,-113.956566226072 51.0146220250075,-113.957801656109 51.0132740105066,-113.9602699971 51.0132748758239,-113.96150305122 51.0146237557247))",13322,63,58
"POLYGON ((-113.961505283974 51.0119268218219,-113.9602699971 51.0132748758239,-113.957801656109 51.0132740105066,-113.956568745153 51.0119250912701,-113.957804103421 51.0105770761001,-113.960272301259 51.0105779413346,-113.961505283974 51.0119268218219))",13323,64,56
"POLYGON ((-113.961498584678 51.0200176197748,-113.960263082492 51.0213656717805,-113.957794311912 51.021364806215,-113.956561186744 51.0200158887265,-113.957796760355 51.0186678755641,-113.960265387717 51.0186687410468,-113.961498584678 51.0200176197748))",13320,53,54
"POLYGON ((-113.961500818121 51.0173206883757,-113.960265387717 51.0186687410468,-113.957796760355 51.0186678755641,-113.956563706602 51.0173189574929,-113.957799208421 51.0159709436613,-113.960267692586 51.0159718090613,-113.961500818121 51.0173206883757))",13321,56,55
"POLYGON ((-113.961494116759 51.0254114788176,-113.960258470978 51.0267595294925,-113.957789413894 51.0267586637613,-113.956556145862 51.0254097474382,-113.957791863092 51.0240617356141,-113.960260776913 51.0240626012624,-113.961494116759 51.0254114788176))",13318,50,55
"POLYGON ((-113.961496350891 51.0227145499221,-113.960260776913 51.0240626012624,-113.957791863092 51.0240617356141,-113.956558666497 51.0227128187082,-113.957794311912 51.021364806215,-113.960263082492 51.0213656717805,-113.961496350891 51.0227145499221))",13319,52,54
"POLYGON ((-113.961489647463 51.0308053328533,-113.960253858041 51.0321533821974,-113.957784514366 51.0321525163006,-113.956551103427 51.0308036011427,-113.957786964319 51.0294555906569,-113.960256164687 51.0294564564708,-113.961489647463 51.0308053328533))",13316,47,53
"POLYGON ((-113.961491882283 51.0281084064614,-113.960256164687 51.0294564564708,-113.957786964319 51.0294555906569,-113.956553624839 51.0281066749163,-113.957789413894 51.0267586637613,-113.960258470978 51.0267595294925,-113.961491882283 51.0281084064614))",13317,48,56
"POLYGON ((-113.961485176789 51.0361991818822,-113.960249243682 51.0375472298955,-113.957779613327 51.037546363833,-113.956546059436 51.0361974498402,-113.957782064035 51.0348494406927,-113.960251551039 51.0348503066723,-113.961485176789 51.0361991818822))",13314,44,43
"POLYGON ((-113.961487412298 51.0335022579936,-113.960251551039 51.0348503066723,-113.957782064035 51.0348494406927,-113.956548581626 51.0335005261173,-113.957784514366 51.0321525163006,-113.960253858041 51.0321533821974,-113.961487412298 51.0335022579936))",13315,45,47
"POLYGON ((-113.961480704736 51.0415930259044,-113.9602446279 51.0429410725869,-113.957774710776 51.0429402063588,-113.95654101389 51.041591293531,-113.95777716224 51.0402432857217,-113.960246935969 51.040244151867,-113.961480704736 51.0415930259044))",13312,47,43
"POLYGON ((-113.961482940934 51.0388961045191,-113.960246935969 51.040244151867,-113.95777716224 51.0402432857217,-113.956543536858 51.0388943723114,-113.957779613327 51.037546363833,-113.960249243682 51.0375472298955,-113.961482940934 51.0388961045191))",13313,45,43
"POLYGON ((-113.961547641027 50.9606848397769,-113.960313715479 50.9620329064241,-113.957848090617 50.9620320426774,-113.956616534045 50.9606831123662,-113.957850530777 50.9593350844798,-113.960316012905 50.9593359481439,-113.961547641027 50.9606848397769))",13342,83,71
"POLYGON ((-113.961549866915 50.9579878808311,-113.960316012905 50.9593359481439,-113.957850530777 50.9593350844798,-113.956619045378 50.9579861535855,-113.957852970561 50.9566381250298,-113.960318309977 50.9566389886113,-113.961549866915 50.9579878808311))",13343,85,66
"POLYGON ((-113.961543188224 50.9660787539113,-113.960309119567 50.9674268192273,-113.957843209171 50.9674259553155,-113.956611510218 50.9660770261703,-113.957845650082 50.9647289996226,-113.9603114177 50.9647298634519,-113.961543188224 50.9660787539113))",13340,80,70
"POLYGON ((-113.961545414797 50.9633817974703,-113.9603114177 50.9647298634519,-113.957845650082 50.9647289996226,-113.956614022325 50.9633800698945,-113.957848090617 50.9620320426774,-113.960313715479 50.9620329064241,-113.961545414797 50.9633817974703))",13341,82,73
"POLYGON ((-113.96153873405 50.9714726630364,-113.960304522238 50.9728207270212,-113.95783832622 50.9728198629442,-113.956606484843 50.971470934965,-113.957840767883 50.970122909756,-113.96030682108 50.9701237737504,-113.96153873405 50.9714726630364))",13338,83,63
"POLYGON ((-113.961540961309 50.9687757091,-113.96030682108 50.9701237737504,-113.957840767883 50.970122909756,-113.956608997724 50.9687739811938,-113.957843209171 50.9674259553155,-113.960309119567 50.9674268192273,-113.961540961309 50.9687757091))",13339,82,64
"POLYGON ((-113.961534278504 50.9768665671523,-113.960299923494 50.9782146298059,-113.957833441766 50.9782137655637,-113.956601457921 50.9768648387505,-113.957835884181 50.9755168148801,-113.960302223043 50.9755176790397,-113.961534278504 50.9768665671523))",13336,86,66
